MEDIA_NAME,TIME(2020/06/18 16:22:17.797),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV
13pt1.5sp,61.25098,0.40148,0.37102,60.83496,0.41602,1
13pt1.5sp,61.26221,0.40162,0.36943,60.83496,0.42725,1
13pt1.5sp,61.27832,0.40171,0.36751,60.83496,0.44336,1
13pt1.5sp,61.29443,0.40177,0.36555,60.83496,0.45947,1
13pt1.5sp,61.31201,0.40162,0.36365,60.83496,0.47705,1
13pt1.5sp,61.32813,0.40147,0.36186,60.83496,0.49316,1
13pt1.5sp,61.34521,0.40161,0.3605,60.83496,0.51025,1
13pt1.5sp,61.3623,0.40783,0.33348,60.83496,0.51025,0
13pt1.5sp,61.37744,0.41615,0.32912,60.83496,0.51025,0
13pt1.5sp,61.39307,0.42517,0.33297,60.83496,0.51025,0
13pt1.5sp,61.40967,0.42827,0.33285,61.3623,0.04736,1
13pt1.5sp,61.42627,0.43024,0.33498,61.3623,0.06396,1
13pt1.5sp,61.44287,0.43292,0.34095,61.3623,0.08057,1
13pt1.5sp,61.45996,0.43221,0.35067,61.3623,0.09766,1
13pt1.5sp,61.47656,0.4319,0.35974,61.3623,0.11426,1
13pt1.5sp,61.49219,0.43122,0.36657,61.3623,0.12988,1
13pt1.5sp,61.50928,0.43021,0.37437,61.3623,0.14697,1
13pt1.5sp,61.5249,0.4293,0.37983,61.3623,0.1626,1
13pt1.5sp,61.55811,0.43381,0.37697,61.3623,0.1958,1
13pt1.5sp,61.57422,0.43552,0.37262,61.3623,0.21191,1
13pt1.5sp,61.59033,0.43748,0.36934,61.3623,0.22803,1
13pt1.5sp,61.60693,0.43922,0.36499,61.3623,0.24463,1
13pt1.5sp,61.62354,0.44075,0.36115,61.3623,0.26123,1
13pt1.5sp,61.64014,0.4421,0.35886,61.3623,0.27783,1
13pt1.5sp,61.65723,0.44335,0.35616,61.3623,0.29492,1
13pt1.5sp,61.67383,0.4445,0.35437,61.3623,0.31152,1
13pt1.5sp,61.68994,0.44464,0.35166,61.3623,0.32764,1
13pt1.5sp,61.70557,0.44423,0.35177,61.3623,0.34326,1
13pt1.5sp,61.72217,0.45728,0.32659,61.3623,0.34326,0
13pt1.5sp,61.73877,0.45144,0.34234,61.3623,0.34326,0
13pt1.5sp,61.75537,0.45098,0.34165,61.3623,0.34326,0
13pt1.5sp,61.77197,0.45058,0.33928,61.72217,0.0498,1
13pt1.5sp,61.78906,0.4518,0.33912,61.72217,0.06689,1
13pt1.5sp,61.80615,0.44992,0.33873,61.72217,0.08398,1
13pt1.5sp,61.8208,0.44866,0.33943,61.72217,0.09863,1
13pt1.5sp,61.8374,0.4481,0.34048,61.72217,0.11523,1
13pt1.5sp,61.854,0.44724,0.34238,61.72217,0.13184,1
13pt1.5sp,61.87061,0.44662,0.34458,61.72217,0.14844,1
13pt1.5sp,61.88721,0.44656,0.35006,61.72217,0.16504,1
13pt1.5sp,61.90381,0.44651,0.35681,61.72217,0.18164,1
13pt1.5sp,61.91992,0.44647,0.36252,61.72217,0.19775,1
13pt1.5sp,61.93555,0.4462,0.3643,61.72217,0.21338,1
13pt1.5sp,61.95264,0.44582,0.36548,61.72217,0.23047,1
13pt1.5sp,61.96875,0.44549,0.36651,61.72217,0.24658,1
13pt1.5sp,61.98535,0.44611,0.36615,61.72217,0.26318,1
13pt1.5sp,62.00195,0.44595,0.36585,61.72217,0.27979,1
13pt1.5sp,62.01807,0.44574,0.36503,61.72217,0.2959,1
13pt1.5sp,62.03467,0.44667,0.36271,61.72217,0.3125,1
13pt1.5sp,62.05078,0.44679,0.36106,61.72217,0.32861,1
13pt1.5sp,62.06787,0.4469,0.35962,61.72217,0.3457,1
13pt1.5sp,62.08447,0.44705,0.35962,61.72217,0.3623,1
13pt1.5sp,62.10107,0.44715,0.35922,61.72217,0.37891,1
13pt1.5sp,62.11719,0.44726,0.35917,61.72217,0.39502,1
13pt1.5sp,62.13281,0.44721,0.35965,61.72217,0.41064,1
13pt1.5sp,62.14941,0.44767,0.35932,61.72217,0.42725,1
13pt1.5sp,62.16553,0.44807,0.35873,61.72217,0.44336,1
13pt1.5sp,62.18213,0.44834,0.35831,61.72217,0.45996,1
13pt1.5sp,62.19824,0.44859,0.35798,61.72217,0.47607,1
13pt1.5sp,62.21533,0.4488,0.3573,61.72217,0.49316,1
13pt1.5sp,62.23242,0.44896,0.3579,61.72217,0.51025,1
13pt1.5sp,62.24805,0.44942,0.35878,61.72217,0.52588,1
13pt1.5sp,62.26416,0.44985,0.35961,61.72217,0.54199,1
13pt1.5sp,62.28027,0.45044,0.35754,61.72217,0.55811,1
13pt1.5sp,62.29688,0.45087,0.35554,61.72217,0.57471,1
13pt1.5sp,62.31445,0.45129,0.35387,61.72217,0.59229,1
13pt1.5sp,62.33105,0.45165,0.35281,61.72217,0.60889,1
13pt1.5sp,62.34766,0.45227,0.35208,61.72217,0.62549,1
13pt1.5sp,62.36279,0.45284,0.35119,61.72217,0.64063,1
13pt1.5sp,62.37939,0.45305,0.35152,61.72217,0.65723,1
13pt1.5sp,62.39551,0.45314,0.35216,61.72217,0.67334,1
13pt1.5sp,62.41211,0.45323,0.35276,61.72217,0.68994,1
13pt1.5sp,62.4292,0.45445,0.35214,61.72217,0.70703,1
13pt1.5sp,62.4458,0.45465,0.35203,61.72217,0.72363,1
13pt1.5sp,62.46094,0.46895,0.33048,61.72217,0.72363,0
13pt1.5sp,62.47803,0.46935,0.3262,61.72217,0.72363,0
13pt1.5sp,62.49463,0.47376,0.32815,61.72217,0.72363,0
13pt1.5sp,62.51123,0.47596,0.32916,62.46094,0.05029,1
13pt1.5sp,62.52686,0.47727,0.33374,62.46094,0.06592,1
13pt1.5sp,62.54297,0.47888,0.33145,62.46094,0.08203,1
13pt1.5sp,62.56006,0.4801,0.33035,62.46094,0.09912,1
13pt1.5sp,62.57617,0.48246,0.32421,62.46094,0.11523,1
13pt1.5sp,62.59277,0.4865,0.32165,62.46094,0.13184,1
13pt1.5sp,62.60889,0.48973,0.32031,62.46094,0.14795,1
13pt1.5sp,62.62549,0.49187,0.32251,62.46094,0.16455,1
13pt1.5sp,62.64258,0.49424,0.32021,62.46094,0.18164,1
13pt1.5sp,62.65967,0.49625,0.31827,62.46094,0.19873,1
13pt1.5sp,62.67578,0.49731,0.31895,62.46094,0.21484,1
13pt1.5sp,62.69141,0.49935,0.32023,62.46094,0.23047,1
13pt1.5sp,62.70801,0.50114,0.32092,62.46094,0.24707,1
13pt1.5sp,62.72461,0.50316,0.32251,62.46094,0.26367,1
13pt1.5sp,62.74121,0.50476,0.32384,62.46094,0.28027,1
13pt1.5sp,62.75781,0.50619,0.32503,62.46094,0.29688,1
13pt1.5sp,62.77441,0.50654,0.32598,62.46094,0.31348,1
13pt1.5sp,62.78955,0.50683,0.32735,62.46094,0.32861,1
13pt1.5sp,62.80664,0.50712,0.32866,62.46094,0.3457,1
13pt1.5sp,62.82275,0.5074,0.32982,62.46094,0.36182,1
13pt1.5sp,62.83936,0.50785,0.32902,62.46094,0.37842,1
13pt1.5sp,62.85645,0.50825,0.3281,62.46094,0.39551,1
13pt1.5sp,62.87305,0.50844,0.32826,62.46094,0.41211,1
13pt1.5sp,62.89014,0.50878,0.32807,62.46094,0.4292,1
13pt1.5sp,62.90527,0.50908,0.32799,62.46094,0.44434,1
13pt1.5sp,62.92188,0.50935,0.32927,62.46094,0.46094,1
13pt1.5sp,62.93799,0.51053,0.32876,62.46094,0.47705,1
13pt1.5sp,62.95459,0.5116,0.32866,62.46094,0.49365,1
13pt1.5sp,62.97119,0.51194,0.3301,62.46094,0.51025,1
13pt1.5sp,62.98828,0.51235,0.33162,62.46094,0.52734,1
13pt1.5sp,63.00391,0.51276,0.33291,62.46094,0.54297,1
13pt1.5sp,63.02002,0.51307,0.33364,62.46094,0.55908,1
13pt1.5sp,63.03662,0.51456,0.33248,62.46094,0.57568,1
13pt1.5sp,63.05225,0.51597,0.33127,62.46094,0.59131,1
13pt1.5sp,63.06982,0.51689,0.33032,62.46094,0.60889,1
13pt1.5sp,63.08691,0.51772,0.33056,62.46094,0.62598,1
13pt1.5sp,63.10303,0.5185,0.33125,62.46094,0.64209,1
13pt1.5sp,63.12158,0.51905,0.33101,62.46094,0.66064,1
13pt1.5sp,63.13623,0.5196,0.33221,62.46094,0.67529,1
13pt1.5sp,63.15186,0.52014,0.33316,62.46094,0.69092,1
13pt1.5sp,63.16797,0.52076,0.33285,62.46094,0.70703,1
13pt1.5sp,63.18506,0.54668,0.34002,62.46094,0.70703,0
13pt1.5sp,63.20166,0.55048,0.35787,62.46094,0.70703,0
13pt1.5sp,63.22119,0.55413,0.33844,62.46094,0.70703,0
13pt1.5sp,63.23535,0.55422,0.33236,63.18506,0.05029,1
13pt1.5sp,63.25049,0.55426,0.32898,63.18506,0.06543,1
13pt1.5sp,63.2666,0.55762,0.336,63.18506,0.08154,1
13pt1.5sp,63.28271,0.55856,0.33482,63.18506,0.09766,1
13pt1.5sp,63.29932,0.55928,0.33428,63.18506,0.11426,1
13pt1.5sp,63.31641,0.55991,0.33606,63.18506,0.13135,1
13pt1.5sp,63.33643,0.56047,0.33614,63.18506,0.15137,1
13pt1.5sp,63.36523,0.56142,0.33668,63.18506,0.18018,1
13pt1.5sp,63.38184,0.56249,0.33642,63.18506,0.19678,1
13pt1.5sp,63.39893,0.56344,0.33568,63.18506,0.21387,1
13pt1.5sp,63.41504,0.56406,0.33408,63.18506,0.22998,1
13pt1.5sp,63.43164,0.5648,0.33205,63.18506,0.24658,1
13pt1.5sp,63.44727,0.56548,0.32984,63.18506,0.26221,1
13pt1.5sp,63.46387,0.56516,0.32867,63.18506,0.27881,1
13pt1.5sp,63.47998,0.56433,0.32953,63.18506,0.29492,1
13pt1.5sp,63.49658,0.56356,0.33051,63.18506,0.31152,1
13pt1.5sp,63.51416,0.56223,0.33163,63.18506,0.3291,1
13pt1.5sp,63.52881,0.56139,0.33223,63.18506,0.34375,1
13pt1.5sp,63.54541,0.56061,0.33314,63.18506,0.36035,1
13pt1.5sp,63.56152,0.56028,0.33323,63.18506,0.37646,1
13pt1.5sp,63.57813,0.56095,0.3339,63.18506,0.39307,1
13pt1.5sp,63.59473,0.56157,0.33451,63.18506,0.40967,1
13pt1.5sp,63.61133,0.56184,0.33371,63.18506,0.42627,1
13pt1.5sp,63.62842,0.56242,0.33252,63.18506,0.44336,1
13pt1.5sp,63.64551,0.56295,0.33142,63.18506,0.46045,1
13pt1.5sp,63.66016,0.5637,0.33084,63.18506,0.4751,1
13pt1.5sp,63.67725,0.56467,0.33106,63.18506,0.49219,1
13pt1.5sp,63.69385,0.56558,0.33126,63.18506,0.50879,1
13pt1.5sp,63.71045,0.56593,0.33099,63.18506,0.52539,1
13pt1.5sp,63.72705,0.56637,0.33105,63.18506,0.54199,1
13pt1.5sp,63.74365,0.56683,0.33074,63.18506,0.55859,1
13pt1.5sp,63.75977,0.56712,0.33062,63.18506,0.57471,1
13pt1.5sp,63.77686,0.5663,0.32958,63.18506,0.5918,1
13pt1.5sp,63.79248,0.56553,0.32836,63.18506,0.60742,1
13pt1.5sp,63.80811,0.56512,0.32739,63.18506,0.62305,1
13pt1.5sp,63.82471,0.56457,0.32632,63.18506,0.63965,1
13pt1.5sp,63.84131,0.56404,0.32569,63.18506,0.65625,1
13pt1.5sp,63.85791,0.5637,0.3258,63.18506,0.67285,1
13pt1.5sp,63.87451,0.56326,0.3257,63.18506,0.68945,1
13pt1.5sp,63.89111,0.56283,0.32587,63.18506,0.70605,1
13pt1.5sp,63.90771,0.56206,0.32657,63.18506,0.72266,1
13pt1.5sp,63.92432,0.56137,0.3268,63.18506,0.73926,1
13pt1.5sp,63.94092,0.56071,0.32705,63.18506,0.75586,1
13pt1.5sp,63.95654,0.56031,0.32712,63.18506,0.77148,1
13pt1.5sp,63.97412,0.56023,0.32784,63.18506,0.78906,1
13pt1.5sp,63.99365,0.56001,0.32758,63.18506,0.80859,1
13pt1.5sp,64.00879,0.55879,0.3287,63.18506,0.82373,1
13pt1.5sp,64.02246,0.55834,0.32872,63.18506,0.8374,1
13pt1.5sp,64.03906,0.5579,0.32853,63.18506,0.854,1
13pt1.5sp,64.05469,0.53103,0.34072,63.18506,0.854,0
13pt1.5sp,64.07227,0.50375,0.3223,63.18506,0.854,0
13pt1.5sp,64.09082,0.49466,0.31616,63.18506,0.854,0
13pt1.5sp,64.10449,0.49486,0.3227,64.05469,0.0498,1
13pt1.5sp,64.12109,0.4955,0.31909,64.05469,0.06641,1
13pt1.5sp,64.1377,0.49592,0.31669,64.05469,0.08301,1
13pt1.5sp,64.15479,0.50431,0.31545,64.05469,0.1001,1
13pt1.5sp,64.1709,0.51115,0.31736,64.05469,0.11621,1
13pt1.5sp,64.1875,0.51642,0.31961,64.05469,0.13281,1
13pt1.5sp,64.20703,0.51722,0.32294,64.05469,0.15234,1
13pt1.5sp,64.21924,0.5157,0.32393,64.05469,0.16455,1
13pt1.5sp,64.23584,0.51442,0.32512,64.05469,0.18115,1
13pt1.5sp,64.25244,0.5124,0.32537,64.05469,0.19775,1
13pt1.5sp,64.26904,0.5117,0.32821,64.05469,0.21436,1
13pt1.5sp,64.28564,0.51109,0.33023,64.05469,0.23096,1
13pt1.5sp,64.30176,0.51119,0.3306,64.05469,0.24707,1
13pt1.5sp,64.31836,0.5129,0.33059,64.05469,0.26367,1
13pt1.5sp,64.33447,0.51442,0.33058,64.05469,0.27979,1
13pt1.5sp,64.35107,0.51516,0.33279,64.05469,0.29639,1
13pt1.5sp,64.36719,0.51617,0.33497,64.05469,0.3125,1
13pt1.5sp,64.38379,0.5171,0.33675,64.05469,0.3291,1
13pt1.5sp,64.40039,0.5187,0.33661,64.05469,0.3457,1
13pt1.5sp,64.4209,0.52006,0.33464,64.05469,0.36621,1
13pt1.5sp,64.43604,0.52134,0.33216,64.05469,0.38135,1
13pt1.5sp,64.44922,0.52225,0.33097,64.05469,0.39453,1
13pt1.5sp,64.46582,0.52367,0.33,64.05469,0.41113,1
13pt1.5sp,64.48242,0.52499,0.3291,64.05469,0.42773,1
13pt1.5sp,64.49902,0.5264,0.3264,64.05469,0.44434,1
13pt1.5sp,64.51563,0.52791,0.32442,64.05469,0.46094,1
13pt1.5sp,64.53125,0.55169,0.31056,64.05469,0.46094,0
13pt1.5sp,64.54736,0.55763,0.29199,64.05469,0.46094,0
13pt1.5sp,64.56396,0.55883,0.29288,64.05469,0.46094,0
13pt1.5sp,64.58057,0.55932,0.29533,64.53125,0.04932,1
13pt1.5sp,64.59668,0.55842,0.29384,64.53125,0.06543,1
13pt1.5sp,64.61377,0.55671,0.29141,64.53125,0.08252,1
13pt1.5sp,64.63037,0.55543,0.29087,64.53125,0.09912,1
13pt1.5sp,64.64648,0.55454,0.29264,64.53125,0.11523,1
13pt1.5sp,64.66309,0.55325,0.29421,64.53125,0.13184,1
13pt1.5sp,64.67969,0.5522,0.29616,64.53125,0.14844,1
13pt1.5sp,64.69629,0.55371,0.2992,64.53125,0.16504,1
13pt1.5sp,64.71289,0.55568,0.3031,64.53125,0.18164,1
13pt1.5sp,64.72998,0.55734,0.30612,64.53125,0.19873,1
13pt1.5sp,64.74609,0.55822,0.30697,64.53125,0.21484,1
13pt1.5sp,64.76123,0.55904,0.30837,64.53125,0.22998,1
13pt1.5sp,64.77783,0.5598,0.3094,64.53125,0.24658,1
13pt1.5sp,64.79443,0.55949,0.30934,64.53125,0.26318,1
13pt1.5sp,64.81104,0.5603,0.31109,64.53125,0.27979,1
13pt1.5sp,64.82764,0.56096,0.31324,64.53125,0.29639,1
13pt1.5sp,64.84424,0.56059,0.31726,64.53125,0.31299,1
13pt1.5sp,64.86133,0.56031,0.31863,64.53125,0.33008,1
13pt1.5sp,64.87646,0.56007,0.32006,64.53125,0.34521,1
13pt1.5sp,64.89307,0.55967,0.32279,64.53125,0.36182,1
13pt1.5sp,64.90967,0.56004,0.322,64.53125,0.37842,1
13pt1.5sp,64.92627,0.56044,0.32032,64.53125,0.39502,1
13pt1.5sp,64.94287,0.56043,0.31987,64.53125,0.41162,1
13pt1.5sp,64.95947,0.56083,0.31887,64.53125,0.42822,1
13pt1.5sp,64.97852,0.56122,0.31766,64.53125,0.44727,1
13pt1.5sp,64.99463,0.56117,0.31649,64.53125,0.46338,1
13pt1.5sp,65.00781,0.56202,0.31593,64.53125,0.47656,1
13pt1.5sp,65.02441,0.56281,0.31541,64.53125,0.49316,1
13pt1.5sp,65.04053,0.56205,0.31563,64.53125,0.50928,1
13pt1.5sp,65.05713,0.56125,0.31391,64.53125,0.52588,1
13pt1.5sp,65.07617,0.56047,0.31267,64.53125,0.54492,1
13pt1.5sp,65.08984,0.56026,0.31271,64.53125,0.55859,1
13pt1.5sp,65.10645,0.55974,0.31332,64.53125,0.5752,1
13pt1.5sp,65.12354,0.55926,0.31401,64.53125,0.59229,1
13pt1.5sp,65.14014,0.55877,0.31468,64.53125,0.60889,1
13pt1.5sp,65.15723,0.55911,0.31536,64.53125,0.62598,1
13pt1.5sp,65.17334,0.55944,0.31591,64.53125,0.64209,1
13pt1.5sp,65.18945,0.55936,0.31665,64.53125,0.6582,1
13pt1.5sp,65.20557,0.55915,0.31708,64.53125,0.67432,1
13pt1.5sp,65.22168,0.55895,0.31777,64.53125,0.69043,1
13pt1.5sp,65.23828,0.55885,0.31886,64.53125,0.70703,1
13pt1.5sp,65.25488,0.55939,0.3192,64.53125,0.72363,1
13pt1.5sp,65.27148,0.55996,0.31906,64.53125,0.74023,1
13pt1.5sp,65.28809,0.5604,0.31736,64.53125,0.75684,1
13pt1.5sp,65.30859,0.56033,0.31636,64.53125,0.77734,1
13pt1.5sp,65.32031,0.56045,0.31524,64.53125,0.78906,1
13pt1.5sp,65.33594,0.56041,0.31486,64.53125,0.80469,1
13pt1.5sp,65.35303,0.56042,0.3142,64.53125,0.82178,1
13pt1.5sp,65.36963,0.56043,0.31375,64.53125,0.83838,1
13pt1.5sp,65.38623,0.56074,0.31438,64.53125,0.85498,1
13pt1.5sp,65.4082,0.56131,0.31524,64.53125,0.87695,1
13pt1.5sp,65.41846,0.56188,0.31592,64.53125,0.88721,1
13pt1.5sp,65.43506,0.5704,0.28936,64.53125,0.88721,0
13pt1.5sp,65.46826,0.57964,0.28015,64.53125,0.88721,0
13pt1.5sp,65.48486,0.57124,0.29446,65.43506,0.0498,1
13pt1.5sp,65.50146,0.56659,0.30695,65.43506,0.06641,1
13pt1.5sp,65.51807,0.56354,0.31586,65.43506,0.08301,1
13pt1.5sp,65.53662,0.56335,0.31599,65.43506,0.10156,1
13pt1.5sp,65.5498,0.56402,0.31409,65.43506,0.11475,1
13pt1.5sp,65.56592,0.56452,0.31215,65.43506,0.13086,1
13pt1.5sp,65.58301,0.56559,0.30988,65.43506,0.14795,1
13pt1.5sp,65.59961,0.56697,0.31184,65.43506,0.16455,1
13pt1.5sp,65.61621,0.56808,0.31444,65.43506,0.18115,1
13pt1.5sp,65.63232,0.56824,0.31529,65.43506,0.19727,1
13pt1.5sp,65.64893,0.57009,0.31913,65.43506,0.21387,1
13pt1.5sp,65.66553,0.57176,0.32194,65.43506,0.23047,1
13pt1.5sp,65.68164,0.57237,0.32061,65.43506,0.24658,1
13pt1.5sp,65.69922,0.57454,0.32144,65.43506,0.26416,1
13pt1.5sp,65.71436,0.57643,0.32242,65.43506,0.2793,1
13pt1.5sp,65.73096,0.57705,0.32127,65.43506,0.2959,1
13pt1.5sp,65.74756,0.57768,0.32226,65.43506,0.3125,1
13pt1.5sp,65.76367,0.57827,0.32296,65.43506,0.32861,1
13pt1.5sp,65.78027,0.57882,0.3217,65.43506,0.34521,1
13pt1.5sp,65.79688,0.58014,0.32058,65.43506,0.36182,1
13pt1.5sp,65.81396,0.58143,0.31886,65.43506,0.37891,1
13pt1.5sp,65.83057,0.58197,0.31635,65.43506,0.39551,1
13pt1.5sp,65.84619,0.58087,0.31582,65.43506,0.41113,1
13pt1.5sp,65.8623,0.57981,0.31573,65.43506,0.42725,1
13pt1.5sp,65.87891,0.57119,0.31545,65.43506,0.44385,1
13pt1.5sp,65.89551,0.56329,0.31582,65.43506,0.46045,1
13pt1.5sp,65.91211,0.5254,0.30767,65.43506,0.46045,0
13pt1.5sp,65.9292,0.43717,0.31548,65.43506,0.46045,0
13pt1.5sp,65.9458,0.40535,0.30333,65.43506,0.46045,0
13pt1.5sp,65.96387,0.34257,0.28634,65.43506,0.46045,0
13pt1.5sp,65.97754,0.34279,0.30637,65.43506,0.46045,0
13pt1.5sp,65.99365,0.33697,0.30406,65.43506,0.46045,0
13pt1.5sp,66.01025,0.33473,0.30599,65.96387,0.04639,1
13pt1.5sp,66.02686,0.33862,0.31272,65.96387,0.06299,1
13pt1.5sp,66.04346,0.33535,0.31771,65.96387,0.07959,1
13pt1.5sp,66.06152,0.33337,0.32236,65.96387,0.09766,1
13pt1.5sp,66.07568,0.33578,0.32592,65.96387,0.11182,1
13pt1.5sp,66.09229,0.33787,0.32075,65.96387,0.12842,1
13pt1.5sp,66.10889,0.33943,0.31624,65.96387,0.14502,1
13pt1.5sp,66.125,0.33811,0.31916,65.96387,0.16113,1
13pt1.5sp,66.14209,0.3388,0.32346,65.96387,0.17822,1
13pt1.5sp,66.15771,0.33948,0.32737,65.96387,0.19385,1
13pt1.5sp,66.1792,0.34142,0.32819,65.96387,0.21533,1
13pt1.5sp,66.19043,0.34326,0.32681,65.96387,0.22656,1
13pt1.5sp,66.20654,0.34468,0.32458,65.96387,0.24268,1
13pt1.5sp,66.22363,0.34298,0.32587,65.96387,0.25977,1
13pt1.5sp,66.24023,0.34166,0.32786,65.96387,0.27637,1
13pt1.5sp,66.25635,0.34048,0.32965,65.96387,0.29248,1
13pt1.5sp,66.27295,0.34016,0.32723,65.96387,0.30908,1
13pt1.5sp,66.28906,0.33894,0.32271,65.96387,0.3252,1
13pt1.5sp,66.30566,0.33777,0.31839,65.96387,0.3418,1
13pt1.5sp,66.32275,0.33559,0.31657,65.96387,0.35889,1
13pt1.5sp,66.33984,0.33553,0.31656,65.96387,0.37598,1
13pt1.5sp,66.35645,0.33563,0.31722,65.96387,0.39258,1
13pt1.5sp,66.37305,0.33578,0.31817,65.96387,0.40918,1
13pt1.5sp,66.38965,0.3356,0.32107,65.96387,0.42578,1
13pt1.5sp,66.4043,0.33552,0.32417,65.96387,0.44043,1
13pt1.5sp,66.4209,0.33542,0.32476,65.96387,0.45703,1
13pt1.5sp,66.4375,0.33556,0.32613,65.96387,0.47363,1
13pt1.5sp,66.47021,0.33728,0.32861,65.96387,0.50635,1
13pt1.5sp,66.4873,0.33841,0.32756,65.96387,0.52344,1
13pt1.5sp,66.50391,0.33942,0.32633,65.96387,0.54004,1
13pt1.5sp,66.51953,0.34159,0.32649,65.96387,0.55566,1
13pt1.5sp,66.53516,0.35883,0.34738,65.96387,0.55566,0
13pt1.5sp,66.55225,0.38107,0.34521,65.96387,0.55566,0
13pt1.5sp,66.56885,0.38895,0.34744,65.96387,0.55566,0
13pt1.5sp,66.58545,0.39273,0.36169,66.53516,0.05029,1
13pt1.5sp,66.60156,0.39523,0.37175,66.53516,0.06641,1
13pt1.5sp,66.61816,0.39313,0.36704,66.53516,0.08301,1
13pt1.5sp,66.63477,0.39123,0.36396,66.53516,0.09961,1
13pt1.5sp,66.65137,0.38962,0.36064,66.53516,0.11621,1
13pt1.5sp,66.66797,0.38663,0.35432,66.53516,0.13281,1
13pt1.5sp,66.68506,0.38675,0.34676,66.53516,0.1499,1
13pt1.5sp,66.70117,0.38681,0.34014,66.53516,0.16602,1
13pt1.5sp,66.71777,0.38768,0.33639,66.53516,0.18262,1
13pt1.5sp,66.73242,0.38872,0.33085,66.53516,0.19727,1
13pt1.5sp,66.74951,0.38952,0.32548,66.53516,0.21436,1
13pt1.5sp,66.76611,0.39133,0.32099,66.53516,0.23096,1
13pt1.5sp,66.78223,0.39251,0.31516,66.53516,0.24707,1
13pt1.5sp,66.79883,0.39293,0.28491,66.53516,0.24707,0
13pt1.5sp,66.81543,0.41405,0.27362,66.53516,0.24707,0
13pt1.5sp,66.83154,0.42712,0.28047,66.53516,0.24707,0
13pt1.5sp,66.84863,0.43376,0.28713,66.79883,0.0498,1
13pt1.5sp,66.86475,0.43425,0.30133,66.79883,0.06592,1
13pt1.5sp,66.88184,0.43679,0.31398,66.79883,0.08301,1
13pt1.5sp,66.89844,0.43851,0.32208,66.79883,0.09961,1
13pt1.5sp,66.91357,0.43887,0.32569,66.79883,0.11475,1
13pt1.5sp,66.93018,0.43733,0.32062,66.79883,0.13135,1
13pt1.5sp,66.94629,0.43601,0.31529,66.79883,0.14746,1
13pt1.5sp,66.96289,0.43532,0.30985,66.79883,0.16406,1
13pt1.5sp,66.97998,0.43575,0.30788,66.79883,0.18115,1
13pt1.5sp,66.99609,0.43616,0.30708,66.79883,0.19727,1
13pt1.5sp,67.01318,0.43741,0.30752,66.79883,0.21436,1
13pt1.5sp,67.02832,0.4386,0.30807,66.79883,0.22949,1
13pt1.5sp,67.04443,0.43973,0.30935,66.79883,0.24561,1
13pt1.5sp,67.06104,0.44123,0.31351,66.79883,0.26221,1
13pt1.5sp,67.07764,0.44251,0.31459,66.79883,0.27881,1
13pt1.5sp,67.09473,0.44359,0.31434,66.79883,0.2959,1
13pt1.5sp,67.11133,0.44489,0.3132,66.79883,0.3125,1
13pt1.5sp,67.12842,0.44546,0.3109,66.79883,0.32959,1
13pt1.5sp,67.14502,0.44598,0.30902,66.79883,0.34619,1
13pt1.5sp,67.16113,0.44686,0.30816,66.79883,0.3623,1
13pt1.5sp,67.17627,0.44686,0.30936,66.79883,0.37744,1
13pt1.5sp,67.19287,0.44693,0.3112,66.79883,0.39404,1
13pt1.5sp,67.20947,0.44746,0.31303,66.79883,0.41064,1
13pt1.5sp,67.22607,0.44809,0.31507,66.79883,0.42725,1
13pt1.5sp,67.24268,0.44863,0.31655,66.79883,0.44385,1
13pt1.5sp,67.25928,0.44908,0.31796,66.79883,0.46045,1
13pt1.5sp,67.27539,0.44912,0.3189,66.79883,0.47656,1
16pt1.2sp,0,0.44914,0.31957,0,0,1
16pt1.2sp,0.01611,0.44945,0.32011,0,0.01611,1
16pt1.2sp,0.0332,0.44975,0.32109,0,0.0332,1
16pt1.2sp,0.04932,0.45002,0.32201,0,0.04931,1
16pt1.2sp,0.08203,0.45235,0.36687,0,0.04931,0
16pt1.2sp,0.09814,0.45081,0.37099,0,0.04931,0
16pt1.2sp,0.11523,0.45266,0.34871,0.06543,0.0498,1
16pt1.2sp,0.13135,0.45506,0.32825,0.06543,0.06592,1
16pt1.2sp,0.14746,0.45658,0.31315,0.06543,0.08203,1
16pt1.2sp,0.16455,0.45941,0.31051,0.06543,0.09912,1
16pt1.2sp,0.18213,0.45885,0.30691,0.06543,0.1167,1
16pt1.2sp,0.19678,0.45842,0.30411,0.06543,0.13135,1
16pt1.2sp,0.21387,0.45757,0.30058,0.06543,0.14844,1
16pt1.2sp,0.22998,0.45572,0.29737,0.06543,0.16455,1
16pt1.2sp,0.24707,0.45424,0.29539,0.06543,0.18164,1
16pt1.2sp,0.26221,0.45386,0.292,0.06543,0.19678,1
16pt1.2sp,0.27881,0.45286,0.29306,0.06543,0.21338,1
16pt1.2sp,0.2959,0.452,0.29424,0.06543,0.23047,1
16pt1.2sp,0.31201,0.45193,0.29649,0.06543,0.24658,1
16pt1.2sp,0.32813,0.45239,0.2994,0.06543,0.2627,1
16pt1.2sp,0.34473,0.45279,0.30179,0.06543,0.2793,1
16pt1.2sp,0.36133,0.45286,0.30595,0.06543,0.2959,1
16pt1.2sp,0.38086,0.45286,0.30595,0.06543,0.31543,1
16pt1.2sp,0.39453,0.45286,0.30595,0.06543,0.3291,1
